날짜,종가,시가,고가,저가,거래량,변동 %,RSI(14),"MACD(12,26)",MACD_SIGNAL(9),MACD_HIST,외국인소진율
2024-07-12,84400,85900,86100,84100,26344386.0,-3.652968,57.486496,2238.316534,1917.334326,320.982208,56.49
2024-07-15,86700,84700,87300,84100,25193080.0,2.725118,63.955234,2221.550707,1978.177602,243.373105,56.48
2024-07-16,87700,86900,88000,86700,16166688.0,1.153403,66.352429,2262.87035,2035.116152,227.754198,56.52
2024-07-17,86700,87100,88000,86400,18186490.0,-1.140251,61.917762,2189.683513,2066.029624,123.653889,56.53
2024-07-18,86900,83800,86900,83800,24721790.0,0.230681,62.458185,2123.344157,2077.49253,45.851626,56.51
2024-07-19,84400,85600,86100,84100,18569122.0,-2.87687,52.440389,1847.741024,2031.542229,-183.801205,56.46
2024-07-22,83000,84400,84900,82600,18987560.0,-1.658768,47.815277,1499.074854,1925.048754,-425.9739,56.46
2024-07-23,83900,84200,84700,83400,15766389.0,1.084337,50.818302,1280.614751,1796.161954,-515.547202,56.5
2024-07-24,82000,82900,83300,81900,16939083.0,-2.264601,44.938892,943.295699,1625.588703,-682.293004,56.46
2024-07-25,80400,80400,81000,80100,20323811.0,-1.95122,40.671568,540.629254,1408.596813,-867.967559,56.46
2024-07-26,80900,80700,81300,80400,14508334.0,0.621891,42.508822,258.874869,1178.652424,-919.777555,56.43
2024-07-29,81200,81600,82000,81100,12797136.0,0.370828,43.63664,59.108614,954.743662,-895.635048,56.43
2024-07-30,81000,80400,81000,80000,13169636.0,-0.246305,43.03059,-114.031428,740.988644,-855.020072,56.43
2024-07-31,83900,81200,83900,80900,20744323.0,3.580247,53.183853,-17.043923,589.382131,-606.426054,56.46
2024-08-01,83100,86000,86100,83100,20900338.0,-0.953516,50.50953,-4.679992,470.569706,-475.249698,56.48
2024-08-02,79600,81000,81400,79500,25800275.0,-4.211793,40.835008,-274.142098,321.627345,-595.769443,56.42
2024-08-05,71400,76700,76900,70200,54608790.0,-10.301508,27.530459,-1136.26606,30.048664,-1166.314725,56.14
2024-08-06,72500,74900,75300,72300,47295226.0,1.540616,30.788162,-1711.021118,-318.165292,-1392.855826,56.1
2024-08-07,74700,73000,76000,72800,32710428.0,3.034483,36.897794,-1966.330396,-647.798313,-1318.532083,56.12
2024-08-08,73400,73200,73900,72500,28414729.0,-1.740295,34.935317,-2247.654413,-967.769533,-1279.88488,56.06
2024-08-09,74700,75700,75800,74200,16388222.0,1.771117,38.460203,-2338.746968,-1241.96502,-1096.781948,56.07
2024-08-12,75500,75200,75900,74800,9839259.0,1.07095,40.593091,-2319.645728,-1457.501162,-862.144566,56.08
2024-08-13,76100,76500,76600,75500,10716261.0,0.794702,42.210815,-2230.382412,-1612.077412,-618.305,56.11
2024-08-14,77200,77400,77800,77000,13246168.0,1.445466,45.159286,-2047.280015,-1699.117932,-348.162082,56.15
2024-08-16,80200,79400,80200,78700,22061478.0,3.88601,52.306297,-1641.176655,-1687.529677,46.353022,56.26
2024-08-19,78300,80100,80100,78000,14146565.0,-2.369077,48.036477,-1455.86859,-1641.197459,185.328869,56.23
2024-08-20,78900,79500,79800,78700,10683836.0,0.766284,49.44008,-1246.229866,-1562.203941,315.974075,56.25
2024-08-21,78300,77900,78600,77800,7805598.0,-0.760456,48.042565,-1115.644201,-1472.891993,357.247792,56.25
2024-08-22,78300,78700,78900,77800,8149101.0,0.0,48.042565,-1000.6196,-1378.437514,377.817914,56.26
2024-08-23,77700,77700,78400,77500,9420306.0,-0.766284,46.517586,-946.960787,-1292.142169,345.181382,56.24
2024-08-26,76100,78100,78200,76000,15655938.0,-2.059202,42.631423,-1021.764158,-1238.066567,216.302409,56.18
2024-08-27,75800,75700,76500,75600,11130145.0,-0.394218,41.924203,-1092.658375,-1208.984928,116.326553,56.16
2024-08-28,76400,75800,76400,75400,9794514.0,0.791557,43.927696,-1087.887083,-1184.765359,96.878277,56.14
2024-08-29,74000,73600,74700,73500,16884479.0,-3.141361,38.244344,-1263.204308,-1200.453149,-62.751159,56.06
2024-08-30,74300,74400,75000,74100,16358520.0,0.405405,39.301499,-1362.233994,-1232.809318,-129.424676,56.02
2024-09-02,74400,74500,74700,73500,12641376.0,0.13459,39.672216,-1416.320113,-1269.511477,-146.808636,56.07
2024-09-03,72500,74100,74300,72500,16314599.0,-2.553763,35.265156,-1594.121829,-1334.433547,-259.688281,55.98
2024-09-04,70000,69800,71100,69800,27366563.0,-3.448276,30.469014,-1914.688736,-1450.484585,-464.204151,55.85
2024-09-05,69000,70100,71200,69000,25686769.0,-1.428571,28.782759,-2223.79741,-1605.14715,-618.65026,55.71
2024-09-06,68900,69100,69700,68000,19022299.0,-0.144928,28.612229,-2448.611358,-1773.839992,-674.771366,55.67
2024-09-09,67500,66900,68200,66600,23263298.0,-2.03193,26.265974,-2708.524151,-1960.776824,-747.747327,55.58
2024-09-10,66200,67000,67300,66000,30651376.0,-1.925926,24.275352,-2984.996862,-2165.620831,-819.37603,55.43
2024-09-11,64900,65100,65500,64200,35809707.0,-1.963746,22.443576,-3271.293181,-2386.755301,-884.537879,55.2
2024-09-12,66300,66000,66600,65200,35884106.0,2.157165,28.684646,-3346.638807,-2578.732002,-767.906805,55.11
2024-09-13,64400,65000,65500,64300,25045135.0,-2.865762,25.666016,-3519.098899,-2766.805382,-752.293517,54.9
2024-09-19,63100,64000,64400,62200,49402713.0,-2.018634,23.819048,-3717.817217,-2957.007749,-760.809468,54.66
2024-09-20,63000,63800,64700,63000,32746056.0,-0.158479,23.677897,-3839.117127,-3133.429624,-705.687503,54.55
2024-09-23,62600,62300,63500,62200,28542376.0,-0.634921,23.088508,-3922.310879,-3291.205875,-631.105004,54.38
2024-09-24,63200,62800,63400,62400,26957500.0,0.958466,26.061574,-3894.929221,-3411.950545,-482.978677,54.22
2024-09-25,62200,63800,64200,62200,28652438.0,-1.582278,24.370687,-3908.861778,-3511.332791,-397.528987,54.07
2024-09-26,64700,63900,64900,63700,37566015.0,4.019293,35.61699,-3675.801965,-3544.226626,-131.575339,53.99
2024-09-27,64200,64700,65400,64200,28433030.0,-0.772798,34.51164,-3491.201805,-3533.621662,42.419857,53.94
2024-09-30,61500,64200,64300,61500,32694163.0,-4.205607,29.235342,-3522.17089,-3531.331507,9.160618,53.75
2024-10-02,61300,60500,61900,59900,28473536.0,-0.325203,28.883086,-3522.250134,-3529.515233,7.265099,53.75
2024-10-04,60600,61000,61700,60500,24247578.0,-1.141925,27.628336,-3538.013073,-3531.214801,-6.798272,53.68
2024-10-07,61000,60200,61900,59500,35066533.0,0.660066,29.512727,-3478.134885,-3520.598818,42.463933,53.53
2024-10-08,60300,60000,61000,59900,27411786.0,-1.147541,28.132248,-3447.425366,-3505.964127,58.538762,53.46
2024-10-10,58900,60100,60200,58900,45262214.0,-2.321725,25.557399,-3495.759214,-3503.923145,8.163931,53.37
2024-10-11,59300,59100,60100,59000,29623969.0,0.679117,27.596431,-3461.88107,-3495.51473,33.63366,53.26
2024-10-14,60800,59500,61200,59400,20886249.0,2.529511,34.807745,-3276.228609,-3451.657505,175.428897,53.23
2024-10-15,61000,61100,61400,60100,22715239.0,0.328947,35.726938,-3077.484046,-3376.822814,299.338767,53.21
2024-10-16,59500,59400,60000,59200,23303268.0,-2.459016,32.074245,-3006.359571,-3302.730165,296.370594,53.14
2024-10-17,59700,59400,60100,59100,23372873.0,0.336134,33.057001,-2900.420344,-3222.268201,321.847857,53.07
2024-10-18,59200,59900,60100,59100,14420260.0,-0.837521,31.817623,-2824.252341,-3142.665029,318.412688,53.02
2024-10-21,59000,59000,59600,58500,18514905.0,-0.337838,31.311921,-2748.345759,-3063.801175,315.455416,53.01
2024-10-22,57700,58800,58900,57700,27582527.0,-2.20339,28.177043,-2761.258315,-3003.292603,242.034288,52.93
2024-10-23,59100,57500,60000,57100,27300780.0,2.426343,35.649019,-2628.226746,-2928.279432,300.052685,52.93
2024-10-24,56600,58200,58500,56600,31499922.0,-4.230118,29.705933,-2693.478632,-2881.319272,187.84064,52.74
2024-10-25,55900,56000,56900,55800,25829315.0,-1.236749,28.284097,-2769.747446,-2859.004907,89.25746,52.64
2024-10-28,58100,55700,58500,55700,27775009.0,3.935599,38.282367,-2622.439567,-2811.691839,189.252272,52.65
2024-10-29,59600,58000,59600,57300,28369314.0,2.581756,44.013565,-2357.483939,-2720.850259,363.366319,52.66
2024-10-30,59100,59100,59800,58600,19838511.0,-0.838926,42.593707,-2162.917748,-2609.263757,446.346009,52.6
2024-10-31,59200,58500,61200,58300,35809196.0,0.169205,42.989826,-1977.854005,-2482.981806,505.127801,52.57
2024-11-01,58300,59000,59600,58100,19083180.0,-1.52027,40.29492,-1882.116269,-2362.808699,480.69243,52.53
2024-11-04,58700,58600,59400,58400,15586947.0,0.686106,42.034132,-1753.750621,-2240.997083,487.246462,52.5
2024-11-05,57600,57800,58100,57200,17484474.0,-1.873935,38.695851,-1720.94277,-2136.986221,416.04345,52.45
2024-11-06,57300,57600,58000,56300,22092218.0,-0.520833,37.813818,-1699.558354,-2049.500647,349.942293,52.41
2024-11-07,57500,56900,58100,56800,17043102.0,0.34904,38.815104,-1647.48158,-1969.096834,321.615254,52.4
2024-11-08,57000,58000,58300,57000,13877396.0,-0.869565,37.202382,-1627.792009,-1900.835869,273.04386,52.38
2024-11-11,55000,56700,56800,55000,29811326.0,-3.508772,31.554732,-1753.35953,-1871.340601,117.981071,52.22
2024-11-12,53000,54600,54600,53000,37962881.0,-3.636364,27.120842,-1991.301497,-1895.33278,-95.968717,52.1
2024-11-13,50600,52000,53000,50500,52527995.0,-4.528302,22.952882,-2346.483363,-1985.562897,-360.920466,51.87
2024-11-14,49900,50200,51800,49900,48510715.0,-1.383399,21.89593,-2653.859658,-2119.222249,-534.637409,51.72
2024-11-15,53500,50300,54200,50300,46774485.0,7.214429,37.767632,-2577.258639,-2210.829527,-366.429112,51.76
2024-11-18,56700,57000,57500,55900,48095234.0,5.981308,47.902125,-2232.602472,-2215.184116,-17.418356,51.7
2024-11-19,56300,56500,57500,55900,31539632.0,-0.705467,46.874541,-1969.03878,-2165.955049,196.916269,51.66
2024-11-20,55300,56100,56500,54800,20864667.0,-1.776199,44.315134,-1819.875902,-2096.73922,276.863318,51.64
2024-11-21,56400,54900,56900,54700,19096850.0,1.98915,47.698096,-1594.521784,-1996.295733,401.773948,51.61
2024-11-22,56000,56000,56700,55900,15281543.0,-0.70922,46.589683,-1431.699934,-1883.376573,451.676639,51.56
2024-11-25,57900,57400,57900,56700,36237325.0,3.392857,52.264134,-1136.250337,-1733.951326,597.700988,51.56
2024-11-26,58300,57900,58900,57500,23209405.0,0.690846,53.386921,-859.915179,-1559.144096,699.228917,51.57
2024-11-27,56300,57700,57800,56000,21808387.0,-3.430532,47.385515,-793.157831,-1405.946843,612.789012,51.49
2024-11-28,55500,56000,56400,55200,20001134.0,-1.420959,45.19689,-795.633893,-1283.884253,488.25036,51.41
2024-11-29,54200,55100,55300,53800,24513531.0,-2.342342,41.816898,-892.210479,-1205.549498,313.339019,51.35
2024-12-02,53600,54300,54400,53100,22044867.0,-1.107011,40.318244,-1005.571502,-1165.553899,159.982397,51.3
2024-12-03,53600,53100,54400,53100,23374603.0,0.0,40.318244,-1082.927615,-1149.028642,66.101028,51.26
2024-12-04,53100,52000,53400,52000,29004766.0,-0.932836,38.968501,-1171.07924,-1153.438762,-17.640478,51.23
2024-12-05,53700,53200,54400,53200,23588277.0,1.129944,41.499406,-1178.935023,-1158.538014,-20.397009,51.17
2024-12-06,54100,53900,54400,52700,22861874.0,0.744879,43.190759,-1139.74585,-1154.779581,15.033731,51.13
2024-12-09,53400,53500,54600,53200,26227680.0,-1.2939,40.959006,-1151.893981,-1154.202461,2.30848,51.1
2024-12-10,54000,54500,54500,53700,20783970.0,1.123596,43.646893,-1100.421503,-1143.44627,43.024767,51.07
2024-12-11,54000,53600,54200,53400,14565947.0,0.0,43.646893,-1047.553647,-1124.267745,76.714098,51.04
2024-12-12,55900,54000,56500,53900,33476698.0,3.518519,51.719294,-842.628077,-1067.939812,225.311734,51.01
2024-12-13,56100,55800,56300,55500,15908823.0,0.357782,52.490772,-656.516841,-985.655217,329.138377,50.98
2024-12-16,55600,56300,56600,55200,15277277.0,-0.891266,50.325737,-543.10756,-897.145686,354.038126,50.9
2024-12-17,54200,54700,55200,54000,20215230.0,-2.517986,44.758948,-559.745787,-829.665706,269.919919,50.82
2024-12-18,54900,54100,55400,54000,13698937.0,1.291513,47.864257,-510.56211,-765.844987,255.282877,50.84
2024-12-19,53100,53500,53800,53100,22481925.0,-3.278689,41.416927,-609.799262,-734.635842,124.83658,50.76
2024-12-20,53000,52700,53100,51900,24674774.0,-0.188324,41.085816,-688.577096,-725.424093,36.846997,50.64
2024-12-23,53500,53400,54000,53300,13672650.0,0.943396,43.517266,-702.564548,-720.852184,18.287635,50.6
2024-12-24,54400,53700,54500,53600,11634677.0,1.682243,47.701284,-633.722074,-703.426162,69.704088,50.59
2024-12-26,53600,54500,54600,53500,10517075.0,-1.470588,44.54274,-636.381422,-690.017214,53.635792,50.56
2024-12-27,53700,53500,54100,53200,10747196.0,0.186567,45.032695,-623.235538,-676.660879,53.42534,50.54
2024-12-30,53200,53300,54000,53100,12624702.0,-0.931099,42.987681,-645.719698,-670.472642,24.752945,50.46
2025-01-02,53400,52700,53600,52300,16630538.0,0.37594,44.081557,-640.022447,-664.382603,24.360156,50.45
2025-01-03,54400,52800,55100,52800,19318046.0,1.872659,49.317688,-548.493007,-641.204684,92.711677,50.47
2025-01-06,55900,54400,56200,54300,19034284.0,2.757353,55.976756,-350.873154,-583.138378,232.265224,50.5
2025-01-07,55400,56800,57300,55400,17030235.0,-0.894454,53.455523,-231.930271,-512.896757,280.966486,50.49
2025-01-08,57300,54800,57500,54700,26593553.0,3.429603,60.699424,15.46863,-407.223679,422.692309,50.57
2025-01-09,56100,57600,57700,56100,24490592.0,-2.094241,54.88907,113.3969,-303.099563,416.496464,50.6
2025-01-10,55300,56100,56500,55200,16059223.0,-1.426025,51.359421,125.011393,-217.477372,342.488765,50.58
2025-01-13,54100,54600,55000,54100,16868600.0,-2.169982,46.526376,36.95994,-166.58991,203.549849,50.5
2025-01-14,53900,54200,54600,53700,17465926.0,-0.369686,45.75359,-48.401854,-142.952299,94.550445,50.44
2025-01-15,53700,54100,54700,53500,18625025.0,-0.371058,44.949564,-130.683579,-140.498555,9.814975,50.4
2025-01-16,54300,54200,55000,54100,18627298.0,1.117318,47.907097,-145.7968,-141.558204,-4.238596,50.41
2025-01-17,53700,53800,54100,53200,18805344.0,-1.104972,45.286945,-203.839387,-154.01444,-49.824947,50.33
2025-01-20,53400,53600,53900,53300,11822531.0,-0.558659,43.991409,-270.923017,-177.396156,-93.526861,50.3
2025-01-21,53500,53700,54300,53300,13535702.0,0.187266,44.56073,-312.416767,-204.400278,-108.016489,50.29
2025-01-22,54300,53400,54400,53100,18341991.0,1.495327,49.024848,-277.548146,-219.029852,-58.518295,50.28
2025-01-23,53700,53700,54100,53500,15588067.0,-1.104972,46.031099,-294.929732,-234.209828,-60.719905,50.24
2025-01-24,53700,53600,53800,53200,11867631.0,0.0,46.031099,-305.186762,-248.405215,-56.781547,50.21
2025-01-31,52400,52200,53000,51700,42186279.0,-2.420857,39.907396,-413.448687,-281.413909,-132.034778,49.99
2025-02-03,51000,51100,51400,50800,32344897.0,-2.671756,34.573171,-605.23853,-346.178833,-259.059697,49.87
2025-02-04,52700,51600,53600,51500,27214851.0,3.333333,44.307771,-612.991387,-399.541344,-213.450043,49.94
2025-02-05,52900,53600,53800,52800,15974885.0,0.379507,45.338186,-596.12549,-438.858173,-157.267316,49.91
2025-02-06,54000,53400,54000,53200,16466025.0,2.079395,50.736857,-488.368727,-448.760284,-39.608443,49.93
2025-02-07,53700,53900,54200,53600,14476866.0,-0.555556,49.306578,-422.310081,-443.470243,21.160162,49.89
2025-02-10,55600,53000,55900,52900,27577591.0,3.538175,57.481638,-214.17513,-397.611221,183.436091,49.91
2025-02-11,55700,55500,56300,55000,24596196.0,0.179856,57.866758,-40.688485,-326.226674,285.538188,49.92
2025-02-12,55800,55100,55900,54500,26428596.0,0.179533,58.273775,103.674994,-240.24634,343.921334,50.04
2025-02-13,55800,56100,56400,55600,22448377.0,0.0,58.273775,215.598802,-149.077312,364.676114,50.0
2025-02-14,56000,56000,57300,56000,23979779.0,0.358423,59.18825,316.785845,-55.90468,372.690525,49.99
2025-02-17,56000,56100,56500,55700,11916027.0,0.0,59.18825,392.453348,33.766925,358.686422,49.96
2025-02-18,56900,56200,57200,55900,22131007.0,1.607143,63.377126,519.059473,130.825435,388.234038,50.0
2025-02-19,58700,57400,58900,57300,25395151.0,3.163445,70.00752,755.926841,255.845716,500.081125,50.03
2025-02-20,58400,59100,59100,58100,21589059.0,-0.511073,67.804203,908.960514,386.468676,522.491838,50.04
2025-02-21,58200,58400,58500,57100,22198428.0,-0.342466,66.305974,1002.54575,509.68409,492.86166,50.03
2025-02-24,57300,57300,57700,57200,14138471.0,-1.546392,59.892526,992.647622,606.276797,386.370825,50.03
2025-02-25,57200,56600,57800,56500,14625181.0,-0.17452,59.207265,965.603246,678.142087,287.46116,50.07
2025-02-26,56600,57000,57100,56100,18117091.0,-1.048951,55.131412,885.54736,719.623141,165.924218,50.01
2025-02-27,56300,56500,57100,56200,14975356.0,-0.530035,53.16085,788.802179,733.458949,55.34323,50.09
2025-02-28,54500,55400,55700,54500,28036698.0,-3.197158,43.186681,560.425731,698.852305,-138.426574,50.03
2025-03-04,54500,53900,55000,53800,18553933.0,0.0,43.186681,375.111696,634.104184,-258.992487,50.03
2025-03-05,54000,55100,55400,54000,16578817.0,-0.917431,40.725101,185.761821,544.435711,-358.67389,50.38
2025-03-06,54300,54100,54500,54000,12258101.0,0.555556,42.83064,59.225459,447.393661,-388.168202,50.34
2025-03-07,53700,53500,54200,53400,14274992.0,-1.104972,39.786642,-88.450898,340.224749,-428.675647,50.29
2025-03-10,53700,53500,54800,53500,12921670.0,0.0,39.786642,-203.14376,231.551047,-434.694807,50.26
2025-03-11,53600,52500,54100,52500,17740891.0,-0.18622,39.247479,-298.66502,125.507834,-424.172854,50.26
2025-03-12,54900,53800,55300,53600,17973221.0,2.425373,48.935397,-266.39632,47.127003,-313.523323,50.29
2025-03-13,54700,55800,55900,54200,24132151.0,-0.364299,47.67579,-254.033135,-13.105025,-240.928111,50.23
2025-03-14,54700,54500,55100,54400,10845154.0,0.0,47.67579,-241.451915,-58.774403,-182.677512,50.19
2025-03-17,57600,55500,57800,55400,35559021.0,5.301645,63.482733,2.495787,-46.520365,49.016151,50.32
2025-03-18,57600,58800,59000,57300,28138594.0,0.0,63.482733,193.594461,1.5026,192.091861,50.38
2025-03-19,58500,57400,59200,57400,29421759.0,1.5625,67.06395,412.904312,83.782943,329.121369,50.46
2025-03-20,60200,59200,60300,58500,34989004.0,2.905983,72.541646,715.635343,210.153423,505.48192,50.59
2025-03-21,61700,60900,61700,60400,40155612.0,2.491694,76.28884,1064.320505,380.986839,683.333666,50.73
2025-03-24,60500,61200,61600,60500,14088094.0,-1.944895,68.262979,1229.651382,550.719748,678.931634,50.69
2025-03-25,59800,60900,61100,59500,17259455.0,-1.157025,64.031193,1289.330543,698.441907,590.888636,50.67
2025-03-26,61400,59800,61400,59700,16431645.0,2.675585,68.793241,1449.029822,848.55949,600.470332,50.68
2025-03-27,61800,60900,62000,60800,20389790.0,0.651466,69.867306,1589.546012,996.756794,592.789218,50.73
2025-03-28,60200,60700,61100,60000,16282514.0,-2.588997,60.846198,1553.887232,1108.182882,445.70435,50.72
2025-03-31,57800,59500,59700,57800,17633494.0,-3.986711,50.345415,1316.788333,1149.903972,166.884361,50.67
2025-04-01,58800,58700,59600,57900,13841706.0,1.730104,53.914264,1195.793032,1159.081784,36.711248,50.69
2025-04-02,58800,58800,59400,58300,14402297.0,0.0,53.914264,1087.368873,1144.739202,-57.370329,50.7
2025-04-03,57600,56900,57800,56900,19508076.0,-2.040816,49.011741,894.303006,1094.651963,-200.348956,50.64
2025-04-04,56100,56200,58200,55700,23527139.0,-2.604167,43.666591,613.190968,998.359764,-385.168795,50.51
2025-04-07,53200,53300,54100,53100,31998883.0,-5.16934,35.586193,154.619532,829.611717,-674.992186,50.29
2025-04-08,53500,55000,55300,53300,25532845.0,0.56391,36.887286,-182.490506,627.191273,-809.681779,50.24
2025-04-09,53000,53300,54300,52900,20576960.0,-0.934579,35.596742,-484.414433,404.870131,-889.284565,50.2
2025-04-10,56400,56600,56700,55000,22948172.0,6.415094,48.731942,-444.219055,235.052294,-679.271349,50.21
2025-04-11,55200,55600,55700,54800,13930480.0,-2.12766,45.226005,-503.39112,87.363611,-590.754731,50.15
2025-04-14,56200,56300,56700,55800,12852613.0,1.811594,48.54798,-464.242269,-22.957565,-441.284704,50.17
2025-04-15,56600,56300,57100,56200,8998640.0,0.711744,49.857971,-396.37075,-97.640202,-298.730548,50.18
2025-04-16,54700,56000,56200,54500,14437025.0,-3.35689,44.11273,-490.244965,-176.161154,-314.08381,50.1
2025-04-17,55100,54700,55300,54500,10867069.0,0.731261,45.535639,-526.297469,-246.188417,-280.109052,50.06
2025-04-18,55300,55300,55600,54900,5848342.0,0.362976,46.272216,-532.591626,-303.469059,-229.122567,50.06
2025-04-21,55400,55200,56000,55100,5941847.0,0.180832,46.660641,-523.476317,-347.470511,-176.005806,50.06
2025-04-22,55000,54900,55500,54700,9532469.0,-0.722022,45.251399,-542.277983,-386.432005,-155.845978,50.03
2025-04-23,55700,56000,56100,55500,11148692.0,1.272727,48.199817,-494.988371,-408.143278,-86.845093,50.0
2025-04-24,55700,55600,55800,55200,10580377.0,0.0,48.199817,-452.297212,-416.974065,-35.323147,50.0
2025-04-25,55700,56400,56400,55600,12183303.0,0.0,48.199817,-413.695339,-416.31832,2.622981,49.97
2025-04-28,55800,55800,55900,55500,9341518.0,0.179533,48.69282,-370.760021,-407.20666,36.446639,49.95
2025-04-29,55800,55700,56500,55600,10295518.0,0.0,48.69282,-332.896054,-392.344539,59.448485,49.95
2025-04-30,55500,55900,56000,55300,13014189.0,-0.537634,47.132096,-323.368489,-378.549329,55.18084,49.89
2025-05-02,54300,55000,55500,54200,22454204.0,-2.162162,41.413981,-407.945258,-384.428515,-23.516743,49.68
2025-05-07,54600,54500,55000,54300,17136991.0,0.552486,43.267069,-445.628535,-396.668519,-48.960016,49.65
2025-05-08,54600,55100,55500,54500,16320532.0,0.0,43.267069,-470.074083,-411.349632,-58.724451,49.68
2025-05-09,54800,54700,55000,54400,7814322.0,0.3663,44.621392,-467.915191,-422.662743,-45.252448,49.69
2025-05-12,57600,55200,57600,55000,15414702.0,5.109489,59.277884,-237.529562,-385.636107,148.106545,49.74
2025-05-13,56900,57700,58200,56800,16842801.0,-1.215278,55.335012,-110.161567,-330.541199,220.379632,49.73
2025-05-14,57400,57500,57900,57000,12468089.0,0.878735,57.509079,30.769615,-258.279036,289.048651,49.73
2025-05-15,57300,57400,58600,57100,13139736.0,-0.174216,56.912418,132.857925,-180.051644,312.909569,49.79
2025-05-16,56800,57400,57500,56700,10385352.0,-0.8726,53.901188,171.441552,-109.753005,281.194557,49.79
2025-05-19,55800,56400,56400,55500,9802105.0,-1.760563,48.387015,119.945061,-63.813392,183.758453,49.76
2025-05-20,55900,56200,56700,55700,9080577.0,0.179211,48.949443,86.20912,-33.808889,120.018009,49.75
2025-05-21,55700,56200,56600,55700,7794181.0,-0.357782,47.82692,42.84097,-18.478917,61.319888,49.73
2025-05-22,54700,55300,55500,54500,15254278.0,-1.795332,42.570274,-71.39722,-29.062578,-42.334642,49.67
2025-05-23,54200,55000,55200,54100,11247115.0,-0.914077,40.191645,-199.972472,-63.244557,-136.727916,49.66
2025-05-26,54700,53900,55000,53700,10901337.0,0.922509,43.586255,-258.54314,-102.304274,-156.238867,49.64
2025-05-27,53900,54200,54500,53800,13439520.0,-1.462523,39.703325,-365.303144,-154.904048,-210.399096,49.56
2025-05-28,55900,54300,56100,54200,17516283.0,3.710575,51.367658,-285.239863,-180.971211,-104.268652,49.61
2025-05-29,56100,56200,56400,55600,12936810.0,0.357782,52.360138,-203.307208,-185.43841,-17.868798,49.65
2025-05-30,56200,56200,57200,55800,26219683.0,0.178253,52.877954,-128.820858,-174.1149,45.294042,49.65
2025-06-02,56800,56300,57300,56200,12870515.0,1.067616,55.97029,-21.131315,-143.518183,122.386868,49.64
2025-06-04,57800,57200,57900,56800,19649983.0,1.760563,60.609915,143.253727,-86.163801,229.417528,49.64
2025-06-05,59100,58100,59900,57900,23266027.0,2.249135,65.673871,374.116609,5.892281,368.224328,49.72
2025-06-09,59800,60400,60400,59500,19609659.0,1.184433,68.055318,606.569105,126.027646,480.541459,49.81
2025-06-10,59200,60000,60100,58800,15305760.0,-1.003344,63.959337,733.91429,247.604975,486.309315,49.77
2025-06-11,59900,59500,60100,59400,13610734.0,1.182432,66.493076,881.162919,374.316564,506.846355,49.82
2025-06-12,59500,59700,60000,59300,17755115.0,-0.66778,63.735685,954.578079,490.368867,464.209213,49.82
2025-06-13,58300,60200,60200,57700,20705979.0,-2.016807,56.205483,905.492201,573.393534,332.098668,49.82
2025-06-16,57200,58000,58100,56900,22200872.0,-1.886792,50.334802,768.966317,612.50809,156.458227,49.69
2025-06-17,58100,57800,59800,57400,28637003.0,1.573427,54.52043,725.033316,635.013136,90.020181,49.73
2025-06-18,59800,58000,59800,57900,17620705.0,2.92599,61.176191,817.962921,671.603093,146.359829,49.78
2025-06-19,59200,60500,60600,59000,16876278.0,-1.003344,57.95259,833.586254,703.999725,129.586529,49.75
2025-06-20,59500,59400,59800,59100,18072251.0,0.506757,59.112707,860.258822,735.251544,125.007278,49.73
2025-06-23,58000,58400,58500,57600,16551694.0,-2.521008,51.466564,751.694495,738.540135,13.15436,49.69
2025-06-24,60500,59400,60600,59300,23737899.0,4.310345,60.611223,857.500853,762.332278,95.168575,49.76
2025-06-25,61300,61500,61600,60300,23933612.0,1.322314,63.012883,994.443147,808.754452,185.688695,49.78
2025-06-26,60200,61300,61300,59900,19402300.0,-1.794454,57.794753,1002.652145,847.533991,155.118155,49.73
2025-06-27,60800,60100,61600,60000,17340470.0,0.996678,59.752548,1045.520709,887.131334,158.389375,49.74
2025-06-30,59800,61200,61200,59800,17110294.0,-1.644737,55.159954,987.420345,907.189137,80.231208,49.64
2025-07-01,60200,60400,61100,60200,13650991.0,0.668896,56.596985,962.556295,918.262568,44.293727,49.64
2025-07-02,60800,60200,60900,59800,15047951.0,0.996678,58.73335,979.969859,930.604027,49.365833,49.64
2025-07-03,63800,61300,63800,61100,32040639.0,4.934211,67.379153,1221.761457,988.835513,232.925944,49.8
2025-07-04,63300,64700,64700,63000,23748959.0,-0.783699,64.937223,1357.390071,1062.546424,294.843647,49.79
2025-07-07,61700,62900,63300,61700,17164708.0,-2.527646,57.727403,1320.547645,1114.146669,206.400977,49.75
2025-07-08,61400,61600,62400,61000,20213724.0,-0.486224,56.461589,1252.701897,1141.857714,110.844183,49.72
2025-07-09,60400,61400,61400,60200,17533415.0,-1.628664,52.341582,1105.498511,1134.585874,-29.087362,49.66
2025-07-10,61000,60600,61200,60400,14768473.0,0.993377,54.487492,1025.433198,1112.755338,-87.322141,49.68
2025-07-11,62600,61300,62800,61200,19140650.0,2.622951,59.698764,1078.653443,1105.934959,-27.281517,49.78
2025-07-14,62500,62300,62600,61800,13563846.0,-0.159744,59.242193,1100.080661,1104.7641,-4.683439,49.76
2025-07-15,63700,62300,63800,62000,18442202.0,1.92,62.908154,1200.058331,1123.822946,76.235385,49.83
2025-07-16,64700,63700,64700,63100,23042660.0,1.569859,65.678575,1344.484616,1167.95528,176.529336,49.93
